id,uuid,name,exercise_base,description,category,muscles,muscles_secondary,equipment
717,1546af08-017c-4de5-b13f-cb3a1999733d,Turkish Get-Up,675,<p>Beginnen Sie auf dem Rücken und stellen Sie sich mit einer Hantel in der Hand auf. Wechseln Sie die Hände zwischen den Wiederholungen.</p>,10,"[2, 8, 14, 3]","[2, 8, 14, 3]",[3]
318,bd07fc6b-db86-4139-b6de-e328cea0f694,Turkish Get-Up,675,"<p>Starting on back, move to the standing position with dumbbell in one hand.  Switch hands between reps.</p>",10,"[2, 8, 14, 3]","[2, 8, 14, 3]",[3]
40,b2b04771-5032-44bc-8a18-cede3c82947b,Überzugmaschine,680,,11,"[12, 4, 3]",[5],[]
369,73537127-d96f-45ba-a36b-427b634dfe21,Úklony do Strany s Čínkou,681,"Vezmeme činku do jedné ruky a děláme úklony na stranu, kde držíme činku se zaměřením na táhnutí bočními břišními svaly.",10,[14],[],[3]
31,2e6a2f01-15c9-4985-8a01-1b412ec79400,Umsetzen,683,<p>.</p>,11,[4],[],[1]
212,bf618c32-b4b1-4bbb-a74f-73485e4143ed,Underhand Lat Pull Down,684,"<p>Grip the pull-down bar with your palms facing you and your hands closer than shoulder-width apart. Lean back slightly and keep your back straight. Pull the bar down towards your chest, pulling your shoulders back slightly at the end of the motion.</p>",12,[12],[1],[]
250,18f955d4-6344-4d19-ae96-dca71e8ad787,Unterarm Heben,685,<p>DIE UNTERARME IM SITZEN AUF DIE KNIE ABSTÜTZEN DIE HANDFLÄCHE  NACH OBEN DIE LANGHANTEL ANHEBEN</p>,8,[],[],[]
417,257cdb33-ba8b-410a-9396-5132b08dc912,Unterarmstütze - Plank,458,"<p>Mit dem Bauch auf den Boden legen und den Körper mit Unterarmen und Zehen abstützen. Beine, Rücken und Kopf sollten eine gerade Linie bilden.</p>",10,"[14, 6]","[1, 10, 5]",[7]
393,6ae341ba-f941-44b5-9d59-b0fba42c0980,Upper Body,687,<p>Full workout of the upper arms body n chest. Focusing on the core</p>,11,"[2, 4]","[9, 5]",[1]
258,deb02a12-37ce-43d6-b3f2-c77ed2b4259f,Upper External Oblique,688,<p>Exercise for upper external oblique muscles</p>,11,[14],[],[6]
147,26c72fd7-d5b9-497b-be5e-cdfe9715ddac,"Upright Row, on Multi Press",691,"<p>The movements are basically the same as with an SZ-bar, but you use the bar on the multi press:</p>
<p>Stand straight, your feet are shoulder-width apart. Hold the bar with an overhand grip on your thighs, the arms are stretched. Lift the bar close to the body till your chin. The elbows point out so that at the highest point they form a V. Make here a short pause before going slowly down and repeating the movement.</p>",13,"[2, 9]",[1],[]
127,61271a8e-6a00-4898-8dc3-ea9ef913f25e,"Upright Row, SZ-bar",693,"<p>Stand straight, your feet are shoulder-width apart. Hold the SZ-bar with an overhand grip on your thighs, the arms are stretched. Lift the bar close to the body till your chin. The elbows point out so that at the highest point they form a V. Make here a short pause before going slowly down and repeating the movement.</p>",13,"[2, 9]",[1],[2]
311,97d7eba2-681f-4b14-8e78-7d9b5865d336,Upright Row w/ Dumbbells,694,<p>Feet apart at shoulder width. Nice and Slow!</p>,13,"[2, 9]",[1],[3]
424,36f940ff-6352-4480-b763-1234438f6624,V-Bar Pulldown,695,<p>Pulldowns using close grip v-bar.</p>,12,[],[],[]
47,e701de98-32c6-4e9d-956d-434cf5bcaaf0,Vorgebeugtes Seitheben,82,"<p>Setze dich auf dem Rand einer Flachbank und beuge den Körper so weit nach vorne, dass er parallel zum Boden ist. Nehme nun die Hanteln und hebe sie seitwärts bis etwas über schulterhöhe. Gehe langsam wieder runter.</p>
<p>Es ist wichtig, während der Übung, die Arme nicht nach vorn oder nach hinten zu bewegen, sie sollten stets einen rechten Winkel mit dem Körper haben. Wie beim Seitheben im Stehen, sollten sich die Handflächen nicht drehen, sie zeigen also immer zum Boden oder zum Körper.</p>",13,[],[],"[8, 3]"
363,c38e34a7-5560-46a1-bae4-c4fce9619e55,Výpad Statický,205,"Tento cvik, známý i jako dřepy ve výpadu, patří mezi základní variace. Je zacílen na svalstvo hýždí, hamstringů a kvadricepsů, ale jelikož nemusíte měnit při jeho provádění pozici chodidel, jeví se tato variace z hlediska udržení rovnováhy jako méně náročná.",9,[10],[8],[3]
373,648ef50c-1697-485c-b018-82964474c379,Výpony na Horu Leg-Press,699,"1) Sedneme si do leg-pressu
2) Špičky dáme na okraj plochy na chodidla
3) Provádíme výpony
4) V horní poloze je třeba podržet a koncentrovat se a stejně, i v dolní poloze a dělat to v plném rozsahu pohybu
5) Pohyb opakujeme",14,[7],[],[]
745,84afd45e-235a-41c3-8711-ea9f6d08eeb6,Wadendrücken an Beinpresse,146,"<p>Legen Sie die Fußballen auf eine Beinpresse. Verwenden Sie Ihre Waden, um das Gewicht zu drücken, indem Sie Ihre Füße / Zehen in eine spitze Position beugen und in eine entspannte Position zurücklassen.</p>
<p> </p>
<p>Diese Übung baut Masse und Kraft in den Gastrocnemius- und Soleus-Muskeln auf, wenn nicht sogar besser als jede Wadenübung.</p>",14,"[7, 15]",[],[]
23,c7b98fb5-7723-471a-92a1-7b4e892a5468,Wadenheben an Hackenschmidt,148,"<p>Setze dich auf die Maschine mit dem Rücken fest gegen die Lehne und stelle die Füße auf die Plattform für Wadenheben etwa schulterbreit. Prüfe dass etwa die Hälfte noch drauf sind und du die Wadenmuskeln nach unten komplett austrecken kannst.</p>
<p>Mit geraden Knien strecke dann die Waden und gehe so hoch wie möglich. Gehe dann runter bis die Waden komplet ausgestreckt sind und wiederhole die Bewegung.</p>",14,[7],[15],[]
297,8e65edc1-9693-4364-ade6-6dd863b22307,"Wadenheben, Einbenig",702,<p>Wenn man möchte mit extra Gewicht</p>,14,[7],[],[]
14,47b4d57a-3bb3-4a03-a522-a0559a254730,Wadenheben Sitzend,590,"<p>Setze dich auf die Bank und stelle die Fußspitzen so auf den Rand, dass du die Waden komplett nach unten austrecken kannst. Ziehe nun die Wadenmuskeln zusammen und gehe so hoch es geht. Mache auf dem höchsten Punkt eine kurze Pause (1-2 sek.) und gehe dann runter.</p>",14,[15],[7],[]
13,283d4ec5-1b29-41bb-997d-74c30e7a68b5,Wadenheben Stehend,622,"<p>Die Füße werden auf die in der Maschine dafür vorgesehene Stelle positioniert, wobei man die Fersen (und damit die Wadenmuskeln) komplett nach unten austrecken kann. Halte den Körper gerade, mache kein Hohlkreuz und beuge die Beine nicht.</p>
<p>Ziehe nun die Wadenmuskeln zusammen und gehe so hoch es geht. Mache auf dem höchsten Punkt eine kurze Pause (1-2 sek.) und gehe dann runter.</p>",14,[7],[15],[]
359,472d117c-c2a9-47cf-a5c7-fdb9fbac23a9,Wall Handstand,711,<p>Handstand against a wall for support (chest facing wall).</p>,13,[],[],[7]
203,504c91f8-5a76-4faa-943f-13799357a426,Wall Pushup,713,<p>Pushup against a wall</p>,8,"[2, 4, 5]","[8, 6, 3, 9]",[7]
548,e934e2b2-abe7-411d-b753-8ce298391b9e,Wall Slides,716,"<p>Stand with heels,  shoulders, back of head,  and hips touching the wall. Start with biceps straight out and elbows at a 90 degree angle. Straighten the arms while remaining againstthe wall without arching the back off of the wall, mimicking a shoulder press movement. </p>",12,"[1, 11, 4, 9, 5]",[],[7]
387,b229c57f-5363-41e2-add7-c2501a31de0b,Wall Squat,718,"<p>Find a nice flat piece of wall and stand with your back leaning against the wall. Slowly slide down the wall while moving your feet away from it, until your thighs are parallel to the ground and both your knees and your hips are bent at a 90° angle. Cross your arms in front of your chest and hold this position for 30 seconds.</p>
<p>Variant: put a big inflated rubber ball (like a small basketball) between your knees and squeeze the ball while holding the squat position</p>",9,"[11, 10]",[],[7]
707,7f3e45fa-3b17-4cdb-90d5-cb9957212cbf,Wall Squat,718,<p>Mache einen klassischen Squat an der Wand. Lehne dich mit dem Rücken an die Wand und gleite langsam herunter bis du 90° in den Knien hast. Halte die Position 30 Sekunden.</p>,9,"[11, 10]",[],[7]
886,84794882-9d1d-480b-89ad-4861647b8f82,Weighted Butterfly Stretch,101,"<p>Seated with your back against a wall, put the bottoms of your feet together and add weight plates to your knees to deepen the butterfly stretch. Hold this for at least a minute or until youve comfortably elongated the groin and hip flexor. </p>",9,[],[],[3]
320,4aecc570-d535-4ec1-8290-2e1a5c482f48,Weighted Step,721,"<p>Box step-ups w/ barbell, 45's on each side</p>",9,[],[],[1]
321,1076ed41-6f7c-46c9-a28f-ab13fc1ab92c,Weighted Step-ups,722,<p>box step ups w/ barbell and 45's on each side</p>,9,[],[],[]
204,34fc154f-cc8d-4e52-adb7-ff0dad2d0770,Wide-grip Pulldown,723,<p>Lat pulldowns with a wide grip on the bar.</p>,12,[12],[],[]
305,7738fb4e-8f17-4aeb-84ef-2ee3e12eaff7,Z Curls,729,"<p>-Perform a traditional dumbbell biceps curl, pausing at the top of the motion.</p>
<p>-Twist your hands until your palms are facing away from your shoulders (in reverse curl position).  Basically, twist your right wrist inwards to the left, and vice versa.</p>
<p>-In a slow, controlled movement, lower the Dbells with your palms facing the ground.  At the bottom of the motion, twist your wrists back into the traditional curl grip (palms facing up, towards shoulder).</p>
<p>-That is 1 rep</p>
<p> </p>",8,"[1, 13]",[],[]
368,1d0e502a-d31b-4e38-a4bf-543fbb31f0a2,Zkracovačky s Medicinbalem ,731,lehneme na podložku. Medicinbal do ruky natáhneme jí před sebe a provádíme zkracovačky .,10,[6],[],[7]
261,c59e493d-4331-4a86-b16f-9b399996ecd5,Бег,732,"<p>Бег предоставляет хорошие условия в качестве аэробной тренировки, которая увеличивает порог выносливости, положительно влияет на сердечно-сосудистую систему, повышает обмен веществ в организме и, таким образом, помогает осуществлять контроль за весом тела. Бег позитивно влияет на иммунную систему и улучшает тонус кожи. Укрепление мускулатуры ног и улучшение обмена веществ помогает предотвратить и устранить целлюлит.</p>
<p>https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%B3</p>",9,"[11, 7, 8, 10]",[],[]
235,340ce1d3-fa8f-417d-8bda-abcc486aef77,Велотренажор,734,<p>фыв фывыфыф вы</p>,8,[],[],[]
236,206fe75c-ede9-4a80-b050-9ec62c5759e3,Велотренажор,733,<p>занятие на велотренажоре</p>,9,[],[],[7]
608,993cf4e0-e664-4cc2-aa46-683c6fc7a74f,Приседания,615,"<p>При выполнении приседаний можно варьировать положение ног, но обычно рекомендуют ставить носки врозь, а ноги примерно на ширине плеч. Хват грифа должен выполняться всей кистью, его нельзя держать одними пальцами или прижимать ладонью к плечам. Спина должна держаться прямо, не округляться (держать поясницу «лодочкой»), корпус нельзя слишком наклонять вперёд; чтобы помочь держать спину прямо, рекомендуется смотреть прямо перед собой или немного вверх. Носки должны быть слегка развёрнуты в стороны, чтобы колени и носки смотрели строго в одном направлении, позволяя предотвратить излишнюю нагрузку на связки коленных суставов, то есть при вставании нельзя сильно сдвигать колени внутрь или разводить их наружу. Подошвы ступней не должны отрываться от пола, что наблюдается у начинающих атлетов. В начальной фазе упражнения делается вдох, в конечной фазе — выдох.</p>
<p> </p>
<p> </p>",9,[10],[8],[1]
